Family,Accuracy,Acc_std,Precision,Pre_std,Recall,Rec_std,F1-Score,F1_std,FPR,FPR_std,TPR,TPR_std,Query_Time_Mean,Query_Time_Std
infy,0.7373333333333334,0.03345976024354561,0.9323652503476707,0.04079392662818905,0.5126666666666667,0.06562181209188163,0.6589224382401223,0.0564375777539337,0.037999999999924004,0.024413111231418577,0.5126666666656413,0.06562181209175039,0.09604253721237181,0.004451014065313893
monerodownloader,0.9806666666666667,0.01236482466066095,0.963900078217503,0.022721787547827096,0.9993333333333333,0.0035901098714230064,0.9811586886028084,0.011935633608918472,0.037999999999924004,0.024413111231418577,0.9993333333313347,0.0035901098714158112,0.11930337373415625,0.012933785595847876
newgoz,0.981,0.012206555615733715,0.9639252164779355,0.022718743486427405,1.0,0.0,0.9814951928414675,0.01176576300566373,0.037999999999924004,0.024413111231418577,0.9999999999979999,0.0,0.1352835270563761,0.010866629908858541
ngioweb,0.6096666666666667,0.032504700514780265,0.8707009074230437,0.08359938550781752,0.25733333333333336,0.056505653601112246,0.3945247776837605,0.0724742675013988,0.037999999999924004,0.024413111231418577,0.2573333333328186,0.05650565360099923,0.12760978086789446,0.0033454773154131946
pandabanker,0.9546666666666668,0.02171532996653643,0.961969430711149,0.0238384720514904,0.9473333333333334,0.03595676416043146,0.9541280990598888,0.022508419839251195,0.037999999999924004,0.024413111231418577,0.9473333333314387,0.03595676416035955,0.12511512303352354,0.004059526683077598
pizd,0.845333333333333,0.03694440267332643,0.9511565345838148,0.03157995570967947,0.7286666666666667,0.07036729038094017,0.8231911676680266,0.04783350322342289,0.037999999999924004,0.024413111231418577,0.7286666666652092,0.07036729038079943,0.10412565358479815,0.012380798729228365
reconyc,0.9649999999999997,0.01875277757204694,0.9626988214072517,0.02337399696811267,0.9680000000000001,0.02612789058968723,0.9650702764941989,0.01895185081998563,0.037999999999924004,0.024413111231418577,0.9679999999980637,0.026127890589634967,0.11577027797698972,0.01251318300407445
sharkbot,0.981,0.012206555615733715,0.9639252164779355,0.022718743486427405,1.0,0.0,0.9814951928414675,0.01176576300566373,0.037999999999924004,0.024413111231418577,0.9999999999979999,0.0,0.12785065404574072,0.008503436912123897
szribi,0.9450000000000002,0.018752777572046915,0.961342363587433,0.024669232197443436,0.928,0.031240998703626597,0.9439257742062307,0.019354429643459528,0.037999999999924004,0.024413111231418577,0.927999999998144,0.031240998703564133,0.09809684809048966,0.005756639266136019
torpig,0.9476666666666667,0.017065234314893582,0.9617753639108475,0.02393965006987426,0.9333333333333336,0.034769079494414115,0.9467065828713882,0.018093853650181208,0.037999999999924004,0.024413111231418577,0.9333333333314665,0.034769079494344574,0.0994235359827677,0.00651522989742647
